No.,Time,Source,Destination,Protocol,Length
1078,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1079,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,603
1080,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1081,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1082,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1083,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1084,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1957
1085,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1086,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1087,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,150
1088,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,256
1089,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,1444
1090,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,402
1091,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1092,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,700
1093,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
1094,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,117
1095,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1096,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1097,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1140
1098,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1099,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1100,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1101,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1102,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1103,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1011
1104,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,211
1105,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,628
1106,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,123
1107,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1108,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1109,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,189
1110,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,1118
1111,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,123
1112,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1113,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1114,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1115,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1116,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1117,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1118,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1119,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1120,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1121,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1122,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1123,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1124,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1125,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1126,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1127,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1128,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1129,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1130,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1131,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1132,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1133,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,103
1134,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,66
1135,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,1399
1136,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,66
1137,2023-06-02 16:05:13.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1138,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,66
1139,2023-06-02 16:05:13.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,66
1140,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
1141,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
1142,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,176
1143,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,677
1144,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,90
1145,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
1146,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,185
1147,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
1148,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,134
1149,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,240
1150,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,167
1151,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,105
1152,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,66
1153,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,105
1154,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,134
1155,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,249
1156,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,254
1157,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,66
1158,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1159,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1007
1160,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1161,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1162,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1163,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,138
1164,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1165,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1166,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1167,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1168,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1169,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1170,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1171,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1172,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1173,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1174,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1250
1175,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1176,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1177,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1178,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,378
1179,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1180,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1181,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1182,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1183,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1184,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1185,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1186,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1187,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1188,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1209
1189,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1190,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,1399
1191,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,66
1192,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,639
1193,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,117
1194,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1195,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1196,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1197,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1198,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1199,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1200,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1201,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,2502
1202,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1203,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1204,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1205,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1206,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1207,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1208,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1209,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1210,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1211,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1212,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1213,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1214,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1215,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1216,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1217,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1218,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1219,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1220,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1221,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1222,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1223,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1224,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1225,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1226,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1227,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1228,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1229,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1230,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1231,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1232,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1233,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1234,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1235,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1236,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1237,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1238,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1239,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1240,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1241,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1242,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1243,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1244,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1245,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1246,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1247,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1248,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1249,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1250,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1251,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1252,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1253,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1254,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1255,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1256,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1257,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1258,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,2502
1259,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1260,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1261,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1262,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1263,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1264,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1265,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1266,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1267,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1268,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
1269,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1270,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1271,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1272,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1273,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1274,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1275,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1276,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1277,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
1278,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,677
1279,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,90
1280,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,175
1281,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1282,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,170
1283,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1284,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1285,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
1286,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,404
1287,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
1288,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1289,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,185
1290,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1291,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
1292,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2054,42
1293,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2054,42
1294,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,651
1295,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,117
1296,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,300
1297,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,117
1298,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,305
1299,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,234
1300,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,117
1301,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,767
1302,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,1444
1303,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,715
1304,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1305,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,1104
1306,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1307,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,105
1308,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,105
1309,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1310,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1311,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1312,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1313,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1314,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,310
1315,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
1316,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
1317,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1318,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
1319,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1320,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,150
1321,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,162
1322,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1323,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1324,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1325,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,309
1326,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
1327,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1328,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,309
1329,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
1330,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1331,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
1332,2023-06-02 16:05:14.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
1333,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
1334,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,863
1335,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,303
1336,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,118
1337,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
1338,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
1339,2023-06-02 16:05:14.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,533
